ID, UPDATE, DatetimeUTC, TimestampUTC, N_N71, BaB_A91, BaG_A91, BaR_A91, BsB0_S11, BsG0_S11, BsR0_S11, BbsB0_S11, BbsG0_S11, BbsR0_S11, BaB0_A11, BaB0_A12, BaG0_A11, BaG0_A12, BaR0_A11, BaR0_A12, BsB1_S11, BsG1_S11, BsR1_S11, BbsB1_S11, BbsG1_S11, BbsR1_S11, BaB1_A11, BaB1_A12, BaB1_A91, BaG1_A11, BaG1_A12, BaG1_A91, BaR1_A11, BaR1_A12, BaR1_A91, T0_S11, U0_S11, P0_S11, T1_S11, U1_S11, P1_S11, Ng_N71, BaBg_A91, BaGg_A91, BaRg_A91, BsB0g_S11, BsG0g_S11, BsR0g_S11, BbsB0g_S11, BbsG0g_S11, BbsR0g_S11, BaB0g_A11, BaB0g_A12, BaG0g_A11, BaG0g_A12, BaR0g_A11, BaR0g_A12, BsB1g_S11, BsG1g_S11, BsR1g_S11, BbsB1g_S11, BbsG1g_S11, BbsR1g_S11, BaB1g_A11, BaB1g_A12, BaB1g_A91, BaG1g_A11, BaG1g_A12, BaG1g_A91, datacol, BaR1g_A11, BaR1g_A12, BaR1g_A91, T0g_S11, U0g_S11, P0g_S11, T1g_S11, U1g_S11, P1g_S11, NN_N71, BaBN_A91, BaGN_A91, BaRN_A91, BsB0N_S11, BsG0N_S11, BsR0N_S11, BbsB0N_S11, BbsG0N_S11, BbsR0N_S11, BaB0N_A11, BaB0N_A12, BaG0N_A11, BaG0N_A12, BaR0N_A11, BaR0N_A12, BsB1N_S11, BsG1N_S11, BsR1N_S11, BbsB1N_S11, BbsG1N_S11, BbsR1N_S11, BaB1N_A11, BaB1N_A12, BaB1N_A91, BaG1N_A11, BaG1N_A12, BaG1N_A91, BaR1N_A11, BaR1N_A12, BaR1N_A91, T0N_S11, U0N_S11, P0N_S11, T1N_S11, U1N_S11, P1N_S11, Ba1_A81, Ba2_A81, Ba3_A81, Ba4_A81, Ba5_A81, Ba6_A81, Ba7_A81, X1_A81, X2_A81, X3_A81, X4_A81, X5_A81, X6_A81, X7_A81
88168, 0, 2019-01-22T23:00:00.000Z, 20190122150000, 1073.3, 3.55, 3, 2.15, -0.22, -0.06, -0.05, -0.08, -0.02, -0.02, 4.84, 4.6, 4.1, 3.93, 3.22, 2.92, 0.05, 0.05, 0, 0.02, 0.02, 0, 4.18, 3.88, , 3.59, 3.31, , 2.8, 2.43, , 20.5, 17.2, 716.3, 20.5, 17.4, 711.1, 88.7, 0.24, 0.21, 0.17, 0.01, 0.01, 0, 0, 0, 0, 0.14, 0.27, 0.13, 0.26, 0.13, 0.22, 0.01, 0, 0, 0, 0, 0, 0.06, 0.22, , 0.17, 0.19, , , 0.19, 0.18, , 0, 0.2, 1.4, 0, 0.1, 0.5, 60, 58, 58, 58, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 30, 30, 30, 29, 29, 29, 8.05, 6.86, 6.22, 5.43, 4.91, 3.77, 3.35, 0.205, 0.222, 0.222, 0.226, 0.221, 0.229, 0.218
88169, 0, 2019-01-23T00:00:00.000Z, 20190122160000, 1095.7, 3.53, 2.98, 2.12, -0.22, -0.06, -0.05, -0.09, -0.02, -0.02, 4.74, 4.35, 4.06, 3.72, 3.19, 2.76, 0.05, 0.05, 0, 0.02, 0.02, 0, 4.31, 4.21, , 3.65, 3.59, , 2.86, 2.65, , 20.4, 17.6, 716.2, 20.4, 17.1, 711.1, 40.8, 0.2, 0.18, 0.16, 0.01, 0, 0, 0, 0, 0, 0.19, 0.13, 0.04, 0.13, 0.04, 0.2, 0, 0, 0, 0, 0, 0, 0.42, 0.24, , 0.17, 0.21, , , 0.25, 0.19, , 0, 0.1, 1.5, 0, 0.3, 0.6, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.85, 6.7, 6.05, 5.41, 4.74, 3.6, 3.08, 0.197, 0.213, 0.212, 0.213, 0.211, 0.217, 0.201
88170, 0, 2019-01-23T01:00:00.000Z, 20190122170000, 1062.3, 3.33, 2.8, 2, -0.22, -0.08, -0.07, -0.09, -0.03, -0.03, 4.37, 4.27, 3.77, 3.66, 2.93, 2.71, 0.04, 0.03, -0.02, 0.02, 0.01, -0.01, 3.86, 3.66, , 3.3, 3.11, , 2.58, 2.28, , 20.2, 16.1, 716.1, 20.2, 15.5, 710.8, 34.5, 0.23, 0.23, 0.18, 0, 0, 0, 0, 0, 0, 0.12, 0.22, 0.22, 0.2, 0.15, 0.19, 0, 0, 0, 0, 0, 0, 0.09, 0.21, , 0.1, 0.18, , , 0.04, 0.2, , 0, 0.4, 1.4, 0, 0.3, 0.6, 60, 55, 55, 55, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 30, 30, 30, 7.08, 5.95, 5.3, 4.93, 4.17, 3.13, 2.69, 0.18, 0.193, 0.191, 0.194, 0.189, 0.186, 0.175
88171, 0, 2019-01-23T02:00:00.000Z, 20190122180000, 1042.8, 3.06, 2.55, 1.78, -0.23, -0.08, 0, -0.09, -0.03, 0, 3.89, 3.84, 3.38, 3.25, 2.57, 2.37, 0.04, 0.03, 0.03, 0.02, 0.01, 0.01, 3.44, 3.5, , 2.95, 2.94, , 2.26, 2.13, , 20.2, 15.5, 715.8, 20.2, 13.8, 710.6, 27.3, 0.18, 0.16, 0.19, 0.01, 0.01, 0, 0, 0, 0, 0.37, 0.29, 0.25, 0.25, 0.2, 0.26, 0.01, 0, 0, 0, 0, 0, 0.12, 0.21, , 0.06, 0.21, , , 0.12, 0.17, , 0, 0.1, 1.4, 0, 0.5, 0.5, 60, 56, 56, 56, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 30, 30, 30, 29, 29, 29, 6.5, 5.36, 4.69, 4.16, 3.62, 2.64, 2.26, 0.16, 0.168, 0.163, 0.159, 0.161, 0.156, 0.144
88172, 0, 2019-01-23T03:00:00.000Z, 20190122190000, 1038.2, 2.94, 2.45, 1.73, -0.23, -0.09, 0, -0.09, -0.03, 0, 3.76, 3.73, 3.14, 3.15, 2.44, 2.31, 0.04, 0.02, 0.02, 0.02, 0.01, 0.01, 3.38, 3.3, , 2.96, 2.79, , 2.27, 2.04, , 20.1, 13.7, 715.6, 20.2, 14.2, 710.4, 15.7, 0.19, 0.21, 0.23, 0.01, 0, 0, 0, 0, 0, 0.14, 0.17, 0.26, 0.16, 0.34, 0.26, 0, 0, 0, 0, 0, 0, 0.49, 0.22, , 0.16, 0.18, , , 0.13, 0.27, , 0, 0.3, 1.4, 0, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 9.36, 7.47, 6.46, 5.58, 4.85, 3.62, 3.11, 0.243, 0.249, 0.242, 0.242, 0.233, 0.232, 0.216
88173, 0, 2019-01-23T04:00:00.000Z, 20190122200000, 1114.3, 2.71, 2.27, 1.61, -0.22, -0.09, 0, -0.09, -0.03, 0, 3.48, 3.6, 2.99, 3.05, 2.28, 2.24, 0.03, 0.02, 0.02, 0.02, 0.01, 0.01, 3.01, 2.94, , 2.55, 2.49, , 1.94, 1.82, , 20.1, 14.5, 715.5, 20.1, 15, 710.5, 81, 0.24, 0.24, 0.27, 0.01, 0, 0, 0, 0, 0, 0.75, 0.26, 0.52, 0.22, 0.51, 0.22, 0.01, 0, 0, 0, 0, 0, 0.49, 0.2, , 0.29, 0.17, , , 0.25, 0.2, , 0, 0.4, 1.5, 0.1, 0.2, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 27, , 3, 27, , 3, 27, , 29, 29, 29, 29, 29, 29, 8.69, 7.02, 6.06, 5.33, 4.63, 3.28, 2.88, 0.219, 0.224, 0.216, 0.214, 0.208, 0.201, 0.189
88174, 0, 2019-01-23T05:00:00.000Z, 20190122210000, 1148.1, 2.55, 2.14, 1.51, -0.2, -0.1, 0, -0.08, -0.04, 0, 3.41, 3.31, 2.88, 2.81, 2.23, 2.05, 0.04, 0.01, 0.01, 0.02, 0, 0, 3, 2.89, , 2.61, 2.45, , 1.96, 1.78, , 20, 15.2, 715.7, 20, 15.1, 710.9, 26.8, 0.15, 0.16, 0.16, 0, 0, 0, 0, 0, 0, 0.13, 0.23, 0.18, 0.26, 0.31, 0.17, 0, 0, 0, 0, 0, 0, 0.18, 0.19, , 0.21, 0.19, , , 0.13, 0.18, , 0, 0.2, 1.5, 0.1, 0.1, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 27, , 3, 27, , 3, 27, , 29, 29, 29, 29, 29, 29, 7.91, 6.4, 5.53, 4.94, 4.35, 3.02, 2.67, 0.198, 0.202, 0.194, 0.201, 0.192, 0.181, 0.169
88175, 0, 2019-01-23T06:00:00.000Z, 20190122220000, 1191, 2.53, 2.12, 1.51, -0.22, -0.11, -0.05, -0.09, -0.04, -0.02, 3.44, 3.28, 2.91, 2.79, 2.28, 2.04, 0.02, 0, 0, 0.02, 0, 0, 2.91, 2.91, , 2.51, 2.46, , 1.95, 1.79, , 20, 15.4, 716.3, 20, 15.6, 711.4, 30.6, 0.13, 0.15, 0.12, 0.01, 0, 0, 0, 0, 0, 0.52, 0.21, 0.45, 0.16, 0.34, 0.24, 0.01, 0, 0, 0, 0, 0, 0.2, 0.17, , 0.22, 0.13, , , 0.23, 0.15, , 0, 0.2, 1.5, 0, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.77, 6.36, 5.59, 4.98, 4.36, 3.15, 2.75, 0.196, 0.203, 0.197, 0.199, 0.195, 0.188, 0.176
88176, 0, 2019-01-23T07:00:00.000Z, 20190122230000, 1168.1, 2.5, 2.1, 1.5, -0.22, -0.05, -0.05, -0.08, -0.02, -0.02, 3.35, 3.12, 2.84, 2.66, 2.16, 1.96, 0.04, 0.05, 0, 0.02, 0.02, 0, 3.14, 2.96, , 2.69, 2.51, , 2.06, 1.83, , 19.9, 16.1, 716.8, 19.9, 16.3, 712.1, 19.1, 0.14, 0.15, 0.14, 0.01, 0, 0, 0, 0, 0, 0.18, 0.14, 0.12, 0.14, 0.02, 0.19, 0.01, 0, 0, 0, 0, 0, 0.05, 0.18, , 0.13, 0.14, , , 0.09, 0.27, , 0, 0.1, 1.5, 0.1, 0.1, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.49, 6.18, 5.45, 4.68, 4.31, 3.07, 2.69, 0.189, 0.197, 0.192, 0.193, 0.191, 0.182, 0.173
88177, 0, 2019-01-23T08:00:00.000Z, 20190123000000, 1093.4, 2.54, 2.14, 1.53, -0.23, -0.11, -0.05, -0.09, -0.04, -0.02, 3.43, 3.28, 3.03, 2.8, 2.35, 2.06, 0.02, 0, 0, 0.01, 0, 0, 2.97, 2.95, , 2.61, 2.52, , 1.96, 1.86, , 19.9, 17, 717.6, 20, 17.3, 712.8, 23.6, 0.16, 0.15, 0.18, 0.01, 0, 0, 0, 0, 0, 0.18, 0.16, 0.21, 0.13, 0.16, 0.19, 0.01, 0.01, 0, 0.01, 0, 0, 0.27, 0.18, , 0.19, 0.19, , , 0.18, 0.22, , 0, 0.2, 1.5, 0, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 7.5, 6.23, 5.53, 4.82, 4.47, 3.14, 2.78, 0.188, 0.199, 0.194, 0.198, 0.198, 0.188, 0.179
88178, 0, 2019-01-23T09:00:00.000Z, 20190123010000, 1053.9, 2.62, 2.21, 1.57, -0.21, -0.11, -0.05, -0.08, -0.04, -0.02, 3.63, 3.38, 3.15, 2.89, 2.44, 2.13, 0.04, 0.01, 0.01, 0.03, 0, 0, 3.09, 3.1, , 2.71, 2.65, , 2.08, 1.95, , 19.9, 18.1, 718.2, 20, 18.3, 713.2, 31.3, 0.22, 0.2, 0.26, 0, 0, 0, 0, 0, 0, 0.18, 0.22, 0.1, 0.23, 0.1, 0.21, 0.01, 0.01, 0.01, 0, 0, 0, 0.19, 0.21, , 0.15, 0.2, , , 0.12, 0.22, , 0, 0.3, 1.4, 0.1, 0.2, 0.5, 60, 56, 56, 56, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 30, 30, 30, 29, 29, 29, 7.7, 6.47, 5.73, 5.01, 4.62, 3.28, 2.94, 0.19, 0.203, 0.199, 0.203, 0.203, 0.192, 0.185
88179, 0, 2019-01-23T10:00:00.000Z, 20190123020000, 975.4, 2.84, 2.4, 1.71, -0.19, -0.1, -0.04, -0.07, -0.04, -0.02, 3.97, 3.67, 3.41, 3.14, 2.7, 2.32, 0.05, 0.01, 0.01, 0.03, 0, 0, 3.44, 3.36, , 2.95, 2.87, , 2.3, 2.12, , 20, 19.3, 718.3, 20.1, 19.4, 713.1, 25, 0.29, 0.27, 0.28, 0, 0.01, 0.01, 0, 0, 0, 0.26, 0.23, 0.18, 0.26, 0.08, 0.18, 0, 0, 0, 0, 0, 0, 0.33, 0.25, , 0.18, 0.19, , , 0.25, 0.28, , 0, 0.3, 1.4, 0, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.97, 6.75, 5.99, 5.46, 4.85, 3.4, 2.93, 0.201, 0.215, 0.212, 0.216, 0.218, 0.206, 0.194
88180, 0, 2019-01-23T11:00:00.000Z, 20190123030000, 910.6, 2.79, 2.36, 1.69, -0.18, -0.09, -0.03, -0.07, -0.03, -0.01, 3.63, 3.64, 3.15, 3.12, 2.56, 2.33, 0.07, 0.02, 0.03, 0.04, 0.01, 0.01, 3.48, 3.39, , 3.03, 2.9, , 2.35, 2.15, , 20.1, 20.3, 718.1, 20.2, 21.5, 712.9, 15.6, 0.27, 0.27, 0.29, 0, 0, 0, 0, 0, 0, 0.57, 0.25, 0.59, 0.23, 0.44, 0.25, 0, 0, 0, 0, 0, 0, 0.43, 0.23, , 0.38, 0.28, , , 0.21, 0.21, , 0, 0.5, 1.4, 0, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.95, 6.81, 6.1, 5.77, 5.1, 3.65, 3.25, 0.198, 0.215, 0.213, 0.222, 0.225, 0.213, 0.207
88181, 0, 2019-01-23T12:00:00.000Z, 20190123040000, 901.7, 3, 2.52, 1.81, -0.22, -0.08, -0.02, -0.08, -0.03, -0.01, 4.53, 4.15, 3.92, 3.56, 3.13, 2.67, 0.06, 0.05, 0.04, 0.03, 0.02, 0.02, 3.29, 3.57, , 2.85, 3.08, , 2.27, 2.3, , 20.2, 22.7, 717.8, 20.3, 24.4, 712.5, 22, 0.32, 0.31, 0.28, 0.01, 0, 0, 0, 0, 0, 0.27, 0.26, 0.09, 0.2, 0.09, 0.23, 0, 0, 0.01, 0, 0, 0, 0.2, 0.35, , 0.2, 0.31, , , 0.09, 0.31, , 0, 0.5, 1.4, 0, 0.6, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 8.29, 7.13, 6.38, 6.03, 5.36, 3.77, 3.44, 0.212, 0.231, 0.229, 0.235, 0.245, 0.234, 0.227
88182, 0, 2019-01-23T13:00:00.000Z, 20190123050000, 859.6, 2.29, 1.92, 1.36, -0.18, -0.11, -0.06, -0.07, -0.04, -0.02, 3.68, 3.26, 3.21, 2.82, 2.54, 2.14, 0, 0, 0, 0.05, 0, 0, 2.65, 2.85, , 2.4, 2.46, , 1.77, 1.85, , 20.4, 25.7, 717.4, 20.6, 25.9, 712.1, 7.9, 0.31, 0.28, 0.26, 0.01, 0.01, 0.01, 0.01, 0, 0, 0.13, 0.4, 0.04, 0.35, 0.05, 0.33, 0.07, 0, 0, 0.01, 0, 0, 0.32, 0.4, , 0.31, 0.32, , , 0.22, 0.3, , 0.1, 0.4, 1.4, 0.1, 0.4, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 6.24, 5.41, 4.83, 4.44, 4.13, 2.77, 2.58, 0.157, 0.173, 0.171, 0.18, 0.188, 0.172, 0.169
88183, 0, 2019-01-23T14:00:00.000Z, 20190123060000, 889.4, 2.16, 1.81, 1.28, -0.19, -0.11, -0.05, -0.07, -0.04, -0.02, 3.33, 3.11, 2.79, 2.69, 2.25, 2.04, 0.03, 0, 0, 0.04, 0, 0, 2.5, 2.87, , 2.24, 2.48, , 1.67, 1.84, , 20.6, 26.8, 717.1, 20.7, 26.9, 711.9, 10.9, 0.22, 0.21, 0.18, 0.01, 0, 0, 0, 0, 0, 0.28, 0.26, 0.28, 0.25, 0.36, 0.26, 0.02, 0, 0, 0, 0, 0, 0.3, 0.28, , 0.3, 0.21, , , 0.15, 0.26, , 0.1, 0.2, 1.4, 0.1, 0.2, 0.6, 60, 55, 55, 55, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 30, 30, 30, 5.91, 5.11, 4.58, 4.23, 3.88, 2.67, 2.46, 0.151, 0.165, 0.164, 0.171, 0.175, 0.161, 0.157
88184, 0, 2019-01-23T15:00:00.000Z, 20190123070000, 899, 1.98, 1.66, 1.17, -0.16, -0.11, -0.05, -0.06, -0.04, -0.02, 2.69, 2.85, 2.31, 2.45, 1.77, 1.85, 0.07, 0.01, 0, 0.04, 0.01, 0, 3.05, 2.85, , 2.63, 2.46, , 2.11, 1.83, , 20.8, 27.1, 717, 20.9, 27.1, 711.9, 19.1, 0.25, 0.24, 0.23, 0.01, 0, 0, 0, 0, 0, 0.11, 0.29, 0.34, 0.33, 0.24, 0.28, 0.01, 0.01, 0, 0, 0, 0, 0.2, 0.27, , 0.16, 0.26, , , 0.23, 0.29, , 0, 0.3, 1.4, 0, 0.3, 0.6, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 5.67, 4.88, 4.42, 4.11, 3.77, 2.78, 2.53, 0.142, 0.155, 0.154, 0.166, 0.164, 0.16, 0.153
88185, 0, 2019-01-23T16:00:00.000Z, 20190123080000, 947.4, 2.06, 1.71, 1.2, -0.21, -0.11, -0.05, -0.08, -0.04, -0.02, 3.16, 3.11, 2.62, 2.68, 2.1, 2.01, 0.04, 0.01, 0, 0.02, 0.01, 0, 2.71, 2.86, , 2.35, 2.46, , 1.87, 1.83, , 20.8, 27.4, 717.1, 20.9, 27.3, 712, 37.5, 0.27, 0.22, 0.21, 0, 0, 0, 0, 0, 0, 0.51, 0.5, 0.63, 0.41, 0.5, 0.37, 0, 0, 0, 0, 0, 0, 0.26, 0.3, , 0.32, 0.26, , , 0.06, 0.28, , 0, 0.4, 1.5, 0, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 5.8, 4.94, 4.51, 4.11, 3.69, 2.76, 2.43, 0.149, 0.161, 0.162, 0.167, 0.168, 0.168, 0.161
88186, 0, 2019-01-23T17:00:00.000Z, 20190123090000, 821.6, 1.61, 1.33, 0.92, -0.21, -0.1, -0.05, -0.08, -0.04, -0.02, 3.31, 3.21, 2.81, 2.76, 2.27, 2.07, 0.04, 0.02, 0, 0.02, 0.01, 0, 2.42, 2.27, , 2.12, 1.96, , 1.77, 1.48, , 20.8, 27.5, 717.3, 20.9, 27, 712, 72, 0.38, 0.32, 0.25, 0, 0.01, 0, 0, 0, 0, 0.12, 0.29, 0.08, 0.23, 0.04, 0.21, 0, 0, 0, 0, 0, 0, 0.2, 0.3, , 0.17, 0.27, , , 0.09, 0.23, , 0, 0.2, 1.5, 0, 0.2, 0.5, 60, 56, 56, 56, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 30, 30, 30, 29, 29, 29, 5.27, 4.45, 4.03, 3.52, 3.34, 2.51, 2.24, 0.133, 0.143, 0.144, 0.15, 0.151, 0.151, 0.146
88187, 0, 2019-01-23T18:00:00.000Z, 20190123100000, 735.3, 1.11, 0.92, 0.64, -0.21, -0.1, -0.05, -0.08, -0.04, -0.02, 2.85, 2.61, 2.36, 2.25, 1.92, 1.7, 0.04, 0.02, 0, 0.02, 0.01, 0, 1.97, 2.11, , 1.73, 1.81, , 1.35, 1.36, , 20.8, 27, 717.2, 20.9, 26.9, 712.2, 53, 0.4, 0.33, 0.25, 0, 0, 0, 0, 0, 0, 0.2, 0.25, 0.07, 0.22, 0.28, 0.28, 0, 0, 0, 0, 0, 0, 0.38, 0.26, , 0.2, 0.25, , , 0.28, 0.33, , 0, 0.2, 1.4, 0, 0.1, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 4.62, 3.94, 3.56, 3.09, 2.96, 2.25, 1.99, 0.116, 0.125, 0.126, 0.13, 0.13, 0.135, 0.129
88188, 0, 2019-01-23T19:00:00.000Z, 20190123110000, 788, 1.09, 0.91, 0.62, -0.16, -0.09, -0.05, -0.06, -0.04, -0.02, 2.37, 2.72, 2.02, 2.32, 1.57, 1.75, 0.07, 0.02, 0, 0.04, 0.01, 0, 2.6, 2.72, , 2.11, 2.32, , 1.65, 1.7, , 20.8, 26.8, 717.4, 20.9, 25.6, 712.4, 63.4, 0.54, 0.46, 0.32, 0, 0.01, 0, 0, 0, 0, 0.06, 0.42, 0.17, 0.34, 0.11, 0.29, 0.01, 0.01, 0, 0, 0, 0, 0.06, 0.37, , 0.08, 0.28, , , 0.13, 0.29, , 0.1, 0.3, 1.5, 0, 0.6, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 5.33, 4.5, 4.06, 3.5, 3.31, 2.52, 2.22, 0.131, 0.14, 0.14, 0.142, 0.143, 0.146, 0.139
88189, 0, 2019-01-23T20:00:00.000Z, 20190123120000, 759, 0.99, 0.81, 0.55, -0.23, -0.1, -0.05, -0.09, -0.04, -0.02, 2.58, 2.62, 2.22, 2.23, 1.83, 1.66, 0.04, 0.02, 0, 0.02, 0.01, 0, 2.76, 2.45, , 2.44, 2.06, , 1.88, 1.5, , 20.8, 26.3, 717.7, 20.9, 25.6, 712.5, 71.8, 0.43, 0.36, 0.25, 0.01, 0.01, 0, 0, 0, 0, 0.12, 0.42, 0.2, 0.34, 0.21, 0.31, 0, 0.01, 0, 0, 0, 0, 0.05, 0.47, , 0.13, 0.4, , , 0.12, 0.35, , 0, 0.2, 1.5, 0, 0.4, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 4.9, 4.11, 3.72, 3.54, 2.99, 2.29, 1.99, 0.123, 0.131, 0.131, 0.135, 0.135, 0.136, 0.13
88190, 0, 2019-01-23T21:00:00.000Z, 20190123130000, 701.3, 0.61, 0.5, 0.34, -0.22, -0.1, -0.05, -0.08, -0.04, -0.02, 2.57, 2.12, 2.2, 1.8, 1.77, 1.35, 0.03, 0.01, 0, 0.02, 0, 0, 2.28, 2.27, , 1.94, 1.93, , 1.6, 1.44, , 20.8, 26, 717.6, 20.8, 25.2, 712.4, 73.5, 0.36, 0.28, 0.2, 0, 0, 0, 0, 0, 0, 0.07, 0.32, 0.19, 0.27, 0.09, 0.28, 0.01, 0.01, 0, 0, 0, 0, 0.21, 0.41, , 0.11, 0.37, , , 0.2, 0.28, , 0, 0.2, 1.4, 0, 0.3, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 4.36, 3.65, 3.31, 3.19, 2.69, 2.07, 1.78, 0.109, 0.116, 0.117, 0.122, 0.121, 0.124, 0.119
88191, 0, 2019-01-23T22:00:00.000Z, 20190123140000, 750.6, 0.6, 0.48, 0.33, -0.21, -0.1, -0.05, -0.08, -0.04, -0.02, 3.18, 2.93, 2.7, 2.51, 2.16, 1.86, 0.03, 0, 0, 0.02, 0, 0, 2.33, 2.16, , 1.95, 1.85, , 1.58, 1.38, , 20.8, 25.3, 717.5, 20.8, 25.5, 712.5, 63, 0.38, 0.33, 0.21, 0, 0, 0, 0, 0, 0, 0.3, 0.38, 0.29, 0.32, 0.06, 0.34, 0, 0, 0, 0, 0, 0, 0.09, 0.21, , 0.1, 0.19, , , 0.08, 0.23, , 0, 0.3, 1.4, 0, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 4.81, 4.04, 3.66, 3.32, 2.97, 2.28, 2.05, 0.12, 0.128, 0.127, 0.126, 0.131, 0.135, 0.128
